Observation_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Geosite_Type,Geological_Domain,Locality_Center_Lat,Locality_Center_Lon,Locality_Group_Key,Coordinate_Precision,Source_File,Source_Row_Ref,Center_Coord_Source,Is_Merchich_Format,Correction_Applied,Ground_Truth_Note
obs2_00947,Ain Akadous,33.308566666666664,-5.312166666666666,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1238,,False,,
obs2_00948,Ain Amernoud,33.68457222222222,-4.644205555555555,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1239,,False,,
obs2_00949,Ain Atshernat,33.860025,-4.071272222222222,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1240,,False,,
obs2_00951,Ain Ben Smime,33.490525,-5.158630555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1242,,False,,
obs2_00952,Ain Dem,33.65043333333333,-4.67608888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1243,,False,,
obs2_00953,Ain El Aouda,34.09748888888889,-4.037113888888888,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1244,,False,,
obs2_00954,Aïn Erreha,34.004419444444444,-4.204813888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1245,,False,,
obs2_00955,Ain Guenaz,33.823994444444445,-4.127375,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1246,,False,,
obs2_00956,Ain Ighlfoun,33.86443333333334,-4.025452777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1247,,False,,
obs2_00957,Ain Ighoul,33.676491666666664,-4.528038888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1248,,False,,
obs2_00958,Ain Ighouzaz,33.91289722222222,-4.002994444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1249,,False,,
obs2_00959,Ain Jerjoub,34.03028333333333,-4.109444444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1250,,False,,
obs2_00960,Ain Jerrah,33.743072222222224,-5.032669444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1251,,False,,
obs2_00961,Ain Jorf,33.61043333333333,-4.880102777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1252,,False,,
obs2_00962,Ain Kahla,33.237175,-5.216227777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1253,,False,,
obs2_00963,Ain Kahla 2,33.24341666666667,-4.96685,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1254,,False,,
obs2_00964,Aïn Khadem,33.68907222222222,-5.3714,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1255,,False,,
obs2_00966,Ain Maarouf,33.67733055555556,-5.492633333333333,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1257,,False,,
obs2_00967,Ain Melzit,33.81008611111111,-4.070302777777777,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1258,,False,,
obs2_00968,Ain Mezdou,33.761786111111114,-4.820505555555555,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1259,,False,,
obs2_00969,Ain Mghirta,33.68124722222222,-4.529213888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1260,,False,,
obs2_00970,Aïn n’Tislit,33.94585555555555,-4.224586111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1261,,False,,
obs2_00971,Ain Ouamender,33.746858333333336,-4.543055555555555,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1262,,False,,
obs2_00972,Ain Regrag,33.77913611111111,-4.732255555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1263,,False,,
obs2_00973,Ain Sebou,33.73695,-4.532966666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1264,,False,,
obs2_00974,Ain Sidi Rached,33.458308333333335,-5.150641666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1265,,False,,
obs2_00975,Ain Skhounate,33.44908333333333,-4.339016666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1266,,False,,
obs2_00976,Ain Sultane,33.717844444444445,-5.003052777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1267,,False,,
obs2_00977,Ain Takeltount,33.61148055555556,-4.884241666666666,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1268,,False,,
obs2_00978,Ain Takhouwat,33.69269166666666,-4.5870138888888885,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1269,,False,,
obs2_00979,Ain Talghoulat,33.37153888888889,-5.101211111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1270,,False,,
obs2_00980,Ain Tamzirt,33.4929,-4.296519444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1271,,False,,
obs2_00981,Ain Tassiwine,33.815866666666665,-4.068025,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1272,,False,,
obs2_00982,Ain Tataw,33.46128055555556,-4.295644444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1273,,False,,
obs2_00983,Ain Tidouit,33.23746388888889,-5.097741666666666,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1274,,False,,
obs2_00984,Ain Tifratine,33.198430555555554,-5.196027777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1275,,False,,
obs2_00985,Ain Timedrine,33.74890277777778,-4.550766666666666,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1276,,False,,
obs2_00986,Ain Vital,33.546438888888886,-5.112022222222222,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1277,,False,,
obs2_00987,Ain Zerrouka,33.543908333333334,-5.094422222222222,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1278,,False,,
obs2_00988,Aioun Imettassene,33.4994,-5.078819444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1279,,False,,
obs2_00989,Aioun Ras El Ma,33.46529166666667,-5.148561111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1280,,False,,
obs2_00990,Ait Athia,33.376755555555555,-4.430833333333334,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1281,,False,,
obs2_00991,Amane Imellaline (Ain Joua),33.65430277777778,-4.143988888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1282,,False,,
obs2_00992,Anzar Oufounas,33.16446944444444,-5.14523888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1283,,False,,
obs2_00993,Cascade d’Aït smail,33.882127777777775,-4.049886111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1284,,False,,
obs2_00994,Cascade des vierges,33.531444444444446,-5.109008333333333,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1285,,False,,
obs2_00995,Cascade d’Imouzar Marmoucha,33.46691111111112,-4.2956,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1286,,False,,
obs2_00996,Cascade d’Imouzer Kandar,33.71819444444445,-5.014344444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1287,,False,,
obs2_00997,Cascade Hawai,33.20070833333334,-5.389233333333333,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1288,,False,,
obs2_00998,Cascade Ras El Ma,34.144869444444446,-4.010294444444445,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1289,,False,,
obs2_00999,Cascade Sefrou,33.82824444444445,-4.849566666666666,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1290,,False,,
obs2_01000,Cascade Sidi Bou Shaq,33.050308333333334,-5.271638888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1291,,False,,
obs2_01001,Cascade Skoura,33.516016666666665,-4.537730555555555,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1292,,False,,
obs2_01002,Cascade Tagoute,33.48372222222223,-4.610399999999999,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1293,,False,,
obs2_01003,Dayet Aoua,33.654777777777774,-5.041138888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1294,,False,,
obs2_01004,Dayet El Jerane,33.56388055555555,-4.997213888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1295,,False,,
obs2_01005,Dayet Hachlaf,33.55094722222222,-4.999636111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1296,,False,,
obs2_01006,Dayet Iffer,33.60673611111111,-4.907886111111112,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1297,,False,,
obs2_01007,Dayet Ifrah,33.55972222222222,-4.930000000000001,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1298,,False,,
obs2_01008,Dayet Lakbira,33.458850000000005,-4.864397222222222,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1299,,False,,
obs2_01009,Dayet Maasker,33.64201388888889,-5.098416666666666,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1300,,False,,
obs2_01010,Dayet Moucherkour,33.50289166666666,-5.106875,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1301,,False,,
obs2_01011,Dayet Tichout,33.50989444444444,-5.137066666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1302,,False,,
obs2_01012,Guelta Tameda,33.82848055555556,-4.078955555555555,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1303,,False,,
obs2_01013,Ifri Ou Berid,33.252988888888886,-5.258861111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1304,,False,,
obs2_01014,Lac Afnourir,33.280388888888886,-5.253027777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1305,,False,,
obs2_01015,Lac Afourgagh,33.61366388888889,-4.878188888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1306,,False,,
obs2_01016,Lac Agoulmame,33.66503888888889,-4.85215,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1307,,False,,
obs2_01018,Lac Tighboula-Laachoure,33.17588333333333,-5.098941666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1309,,False,,
obs2_01020,Ouoouchène,33.40856111111111,-4.911777777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1311,,False,,
obs2_01021,Rabiaa-Bitit,33.55803611111111,-5.2322500000000005,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1312,,False,,
obs2_01022,Ras Adrar Izem,33.19446666666666,-5.161566666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1313,,False,,
obs2_01023,Ras El Ain,33.47276666666667,-4.278886111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1314,,False,,
obs2_01024,Ras El Ma,34.144869444444446,-4.010294444444445,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1315,,False,,
obs2_01025,Résurgence d’Ademame,34.031533333333336,-4.154888888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1316,,False,,
obs2_01026,Sabhab,33.89850555555555,-4.045475,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1317,,False,,
obs2_01027,Sidi Yahia,33.740775,-4.192327777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1318,,False,,
obs2_01028,Tabhirte,33.96127222222223,-4.247208333333333,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1319,,False,,
obs2_01030,Tibakhbakhine,34.102355555555555,-4.004022222222222,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1321,,False,,
obs2_01031,Tiguelmamine (El Hajeb),33.74834166666667,-5.234116666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1322,,False,,
obs2_01033,Tit-Zill,33.33423333333334,-4.885155555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1324,,False,,
obs2_01034,Zaouiat Ifrane,33.193913888888886,-5.419166666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_66,point,geoheritage_expanded_20260809,1325,,False,,
obs2_01037,Assaka,33.47374722222222,-4.638691666666666,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1328,,False,,
obs2_01038,Bizi,33.96036666666667,-3.96215,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1329,,False,,
obs2_01039,El Aouinate,33.598683333333334,-4.774555555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1330,,False,,
obs2_01040,El Herahir,33.64166111111111,-4.991175,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1331,,False,,
obs2_01041,Fellat,33.05074722222222,-5.280627777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1332,,False,,
obs2_01042,Gorge d’Issouka,33.44948333333333,-4.338158333333333,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1333,,False,,
obs2_01043,Gorges d’El Mahssere,33.54183055555556,-4.4101944444444445,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1334,,False,,
obs2_01044,Hayane,33.72211388888889,-4.227055555555555,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1335,,False,,
obs2_01045,Issoumat,33.463369444444446,-4.682261111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1336,,False,,
obs2_01046,Jbel Lbghel,33.48104444444444,-4.7156,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1337,,False,,
obs2_01047,Jider,33.72848611111111,-4.238280555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1338,,False,,
obs2_01048,Oudiksou,33.25000555555555,-4.836361111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1339,,False,,
obs2_01049,Qalaa,33.94078888888889,-3.992705555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1340,,False,,
obs2_01050,Taferdoust,33.47135,-4.651111111111112,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1341,,False,,
obs2_01051,Taffert,33.73351666666667,-4.2394388888888885,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1342,,False,,
obs2_01052,Taghzout,33.49350555555556,-4.734827777777777,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1343,,False,,
obs2_01053,Tazemmakt,33.16766944444444,-5.177058333333334,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1344,,False,,
obs2_01054,Teminte,33.762230555555554,-5.143988888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1345,,False,,
obs2_01055,Tiguelmamine,33.771563888888885,-5.196016666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1346,,False,,
obs2_01056,Tijma,33.48793888888889,-4.806505555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1347,,False,,
obs2_01057,Tmourhout,33.90555277777778,-4.027030555555555,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_67,point,geoheritage_expanded_20260809,1348,,False,,
obs2_01058,Ademame,34.04925,-4.109019444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1349,,False,,
obs2_01060,Agouni Izguère,33.43886388888888,-4.905830555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1351,,False,,
obs2_01061,Agrane,34.01224722222222,-4.145655555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1352,,False,,
obs2_01063,Ain El Aouda,34.09768888888889,-4.029902777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1354,,False,,
obs2_01064,Ain Erreha,34.004419444444444,-4.204813888888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1355,,False,,
obs2_01065,Ain Jerjoub,34.03028333333333,-4.109444444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1356,,False,,
obs2_01066,Ain Kahla,33.23573611111111,-5.228925,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1357,,False,,
obs2_01067,Ait Ahmed,33.865744444444445,-4.208452777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1358,,False,,
obs2_01070,Aoumchach I,34.03093055555556,-4.130636111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1361,,False,,
obs2_01071,Aoumchach II,34.025397222222225,-4.120247222222222,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1362,,False,,
obs2_01072,Aven Koul,33.79396666666666,-4.4853,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1363,,False,,
obs2_01074,Bab Bou Idir,34.08209444444445,-4.117308333333333,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1365,,False,,
obs2_01075,Bab Tafertest,34.11956111111111,-4.018397222222222,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1366,,False,,
obs2_01076,Bir Yala,33.74919444444445,-4.14486388888889,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1367,,False,,
obs2_01077,Bled Nertène,33.28416111111111,-5.319883333333333,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1368,,False,,
obs2_01078,Bou Hyati,34.07950277777778,-4.118461111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1369,,False,,
obs2_01079,Bou Imourdassane,33.73885555555556,-4.822591666666667,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1370,,False,,
obs2_01080,Bou Lebrrouj,33.693686111111106,-5.193330555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1371,,False,,
obs2_01081,Bou Mennjel,33.72825555555556,-5.148302777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1372,,False,,
obs2_01082,Bouslama,34.09011944444445,-4.113386111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1373,,False,,
obs2_01083,Chaâra,33.97953055555556,-4.226177777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1374,,False,,
obs2_01084,El Khars,34.05381388888889,-4.128841666666666,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1375,,False,,
obs2_01085,El Malekef,33.741255555555554,-4.140458333333334,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1376,,False,,
obs2_01086,El Oulja,34.035275,-4.197847222222222,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1377,,False,,
obs2_01087,El Qalaâ,33.93088611111111,-3.9908833333333336,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1378,,False,,
obs2_01088,El-Malekef,33.75816944444444,-4.120233333333333,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1379,,False,,
obs2_01089,Feldi,33.18620277777777,-4.955027777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1380,,False,,
obs2_01090,Ghar Bied,34.096113888888894,-4.0228166666666665,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1381,,False,,
obs2_01091,Gouffre aux pigeons,33.73023611111111,-4.999361111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1382,,False,,
obs2_01092,Gouffre Friouato,34.104708333333335,-4.072527777777777,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1383,,False,,
obs2_01093,Grotte Chaâra,33.95571666666667,-4.246575,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1384,,False,,
obs2_01094,Grotte Chiker,34.121494444444444,-4.038452777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1385,,False,,
obs2_01095,Grotte El Kalaa,33.93854722222222,-4.005055555555556,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1386,,False,,
obs2_01096,Ich Maakel I,34.00116111111111,-4.064649999999999,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1387,,False,,
obs2_01097,Ich Maakel II,34.00245833333334,-4.065419444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1388,,False,,
obs2_01098,Ich Maakel III,34.00396111111111,-4.072811111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1389,,False,,
obs2_01100,Ifrah,33.55974444444444,-4.930127777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1391,,False,,
obs2_01102,Ifri Ahnachen,34.016525,-4.155694444444444,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1393,,False,,
obs2_01103,Ifri Azeroual,33.84382777777778,-4.382872222222222,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1394,,False,,
obs2_01104,Ifri Broud,33.69503611111111,-4.211777777777778,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1395,,False,,
obs2_01105,Ifri Ichac,33.43965277777777,-4.333786111111111,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1396,,False,,
obs2_01106,Ifri Jider,33.701680555555555,-4.101058333333333,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1397,,False,,
obs2_01107,Ifri Ljahac,33.62057222222222,-4.2511,Fés-Meknés,,Middle Atlas,,,geoheritage_expanded_20260809_group_68,point,geoheritage_expanded_20260809,1398,,False,,
