Locality_ID,Geosite_Name,Latitude_WGS84,Longitude_WGS84,Region,Dist_to_Highway_m,Slope_deg,Ruggedness,Elevation_m,LULC_Friction,Dist_to_Settlement_m,Soil_Class,Geology_Class,LULC_Class_Name_WorldCover,Coordinate_Precision,N_Raster_Cells_Imputed,MCDM_Score,MCDM_Class,National_Model_Class
loc_00867,Aderj Plateau,33.62390555555556,-4.447261111111112,Fés-Meknés,333.4715801356775,13.8799808149924,7.6282421875,1062.3541259765625,0.15,39011.21938326559,,,,point,0,,,
loc_00868,Aghram Amellal,33.68239166666667,-4.457058333333333,Fés-Meknés,88.87410359467344,9.578802374839409,5.79780029296875,861.42529296875,0.15,38226.32570719471,,,,point,0,,,
loc_00869,Aghram Iroumine,33.645875,-4.472341666666667,Fés-Meknés,2628.0212668617824,10.089483647086322,5.6655224609375,908.860595703125,0.15,38866.27607180163,,,,point,0,,,
loc_00870,Bel Jeraf,33.82606944444445,-4.846188888888888,Fés-Meknés,463.5970861352086,18.114088623343665,10.7425439453125,935.1889038085938,0.15,1194.3935067181644,,,,point,0,,,
loc_00871,Beni Mghora,33.69641111111111,-4.353727777777777,Fés-Meknés,982.0094636879002,12.955719180054915,7.18845703125,1222.3917236328125,0.35,46581.80113264966,,,,point,0,,,
loc_00872,El Karia,33.77083888888889,-4.319133333333333,Fés-Meknés,139.86372948882286,4.269587041508975,2.202607421875,839.8147583007812,0.55,47892.83095632446,,,,point,0,,,
loc_00873,Foum Khneg,33.15085,-5.053672222222222,Fés-Meknés,265.50558578073947,3.3495228602506546,1.848623046875,1920.428466796875,0.15,35369.92760905332,,,,point,0,,,
loc_00874,Gara Tazouta,33.64585833333333,-4.650772222222223,Fés-Meknés,1178.3651783223045,35.688581740422656,25.444453125,1378.5233154296875,0.35,26102.42729754614,,,,point,0,,,
loc_00875,Ich n’Bouk,33.648944444444446,-4.417163888888889,Fés-Meknés,1896.8861951222505,7.710686636877195,4.7305859375,1118.2537841796875,0.15,42945.94409993247,,,,point,0,,,
loc_00876,Laazib,33.73292222222222,-4.382358333333333,Fés-Meknés,1454.2929420688984,4.689745373695243,2.4216015625,1066.5474853515625,0.2,42917.509468361146,,,,point,0,,,
loc_00877,Lebbouaddis,33.82904444444445,-4.649525,Fés-Meknés,247.04307783992573,19.73664850768964,12.181865234375,553.9539794921875,0.15,16985.26994444983,,,,point,0,,,
loc_00878,Miocene of Bizi,33.932319444444445,-3.987136111111111,Fés-Meknés,4742.980879720557,8.992015672188709,6.0221826171875,1491.491943359375,0.35,33185.28545947679,,,,point,0,,,
loc_00879,Oued Mdez,33.65264722222222,-4.565633333333333,Fés-Meknés,259.74890142612566,2.1507767611145314,1.137197265625,917.2529296875,0.15,31298.55676312453,,,,point,0,,,
loc_00880,Oued Zra,33.70815555555556,-4.641630555555556,Fés-Meknés,2901.732053212392,22.127880327937486,12.8252197265625,1046.878173828125,0.35,21966.68632205318,,,,point,0,,,
loc_00881,Ribat al Khayr,33.81769444444445,-4.421363888888889,Fés-Meknés,461.463769727716,3.2380506734553944,1.916669921875,1099.8790283203125,0.2,38065.66940697924,,,,point,0,,,
loc_00882,Sidi Yahya,33.74138888888889,-4.326219444444444,Fés-Meknés,2.869901584621676,8.1235464620095,4.5328173828125,1077.5333251953125,0.2,47778.41469223637,,,,point,0,,,
loc_00883,Silt of Sefrou,33.85794722222222,-4.850958333333333,Fés-Meknés,23.041523725546924,6.337987112025647,3.861259765625,803.017822265625,0.15,4019.180296988746,,,,point,0,,,
loc_00884,Skoura Travertines,33.58542222222223,-4.531686111111111,Fés-Meknés,1084.375678142718,4.945672344433525,2.14041748046875,875.5919799804688,0.1,30727.78391732533,,,,point,0,,,
loc_00885,Tannint ou Moudou,33.6672,-4.486122222222222,Fés-Meknés,2790.430953301923,7.827983738430436,4.99843505859375,837.5370483398438,0.15,36580.0048952536,,,,point,0,,,
loc_00886,Timahdite limestones,33.23932777777778,-5.05505,Fés-Meknés,116.02251259676812,9.282231396037051,4.3026123046875,1839.586181640625,0.1,26898.23697524369,,,,point,0,,,
loc_00887,Aïn ou N’Jourh,33.47506666666667,-4.453991666666667,Fés-Meknés,237.99177342279515,9.013015724814272,4.1921240234375,1438.8193359375,0.35,28412.36799983124,,,,point,0,,,
loc_00888,Aït Abdellah,33.41758333333333,-4.443222222222222,Fés-Meknés,25.890339000737328,10.645495644690884,6.689306640625,1617.5784912109375,0.1,27249.669100712163,,,,point,0,,,
loc_00889,Aït Bazza,33.409930555555555,-4.309961111111111,Fés-Meknés,35.63268892431195,8.820654740311236,4.7220849609375,1444.7086181640625,0.1,39295.265455284905,,,,point,0,,,
loc_00890,Botane,33.48017222222222,-4.465558333333333,Fés-Meknés,299.641595271615,12.636834720979127,6.166708984375,1592.0947265625,0.15,27709.86534444193,,,,point,0,,,
loc_00891,Botane Sud,33.47431666666667,-4.462652777777778,Fés-Meknés,282.96710285479145,19.21374198803211,10.417197265625,1578.26513671875,0.35,27653.89768602613,,,,point,0,,,
loc_00892,Bou Ifraoun,33.41518611111111,-4.376255555555555,Fés-Meknés,2928.1195716381567,11.51574721556727,6.5224462890625,1450.66259765625,0.15,33296.89735274885,,,,point,0,,,
loc_00893,Bou Ifraoun Ouest,33.415524999999995,-4.3809,Fés-Meknés,3331.5527079878207,5.49259235496644,2.9363720703125,1420.2939453125,0.15,32878.68825752474,,,,point,0,,,
loc_00894,Boulahfa,33.29682222222222,-4.703822222222223,Fés-Meknés,1332.2499921152105,25.45577731977279,16.3686865234375,1948.89111328125,0.15,7822.020589436082,,,,point,0,,,
loc_00895,Darak,33.423427777777775,-4.452688888888889,Fés-Meknés,734.2009344845422,6.63328598727975,2.944931640625,1704.907958984375,0.1,26546.89040193417,,,,point,0,,,
loc_00896,Djmila,33.51165833333334,-4.435205555555556,Fés-Meknés,1941.3338591712327,15.978103614405448,8.5904443359375,1353.6209716796875,0.15,31881.28114419837,,,,point,0,,,
loc_00897,Jbel Oudiksou,33.249405555555555,-4.829572222222222,Fés-Meknés,91.99447791511678,4.490926002698108,2.56935546875,2106.531005859375,0.2,15752.60354179868,,,,point,0,,,
loc_00898,Ksar Aït Moulay (Tisfoula Tasra),33.44374444444444,-4.391513888888889,Fés-Meknés,3954.8718095718086,8.313119114607954,5.2873583984375,1263.5926513671875,0.1,32616.01741913262,,,,point,0,,,
loc_00899,Oued Boukamouche,33.446866666666665,-4.422569444444445,Fés-Meknés,2340.3851230753858,10.76189316527296,6.554970703125,1397.8507080078125,0.35,29957.454123005533,,,,point,0,,,
loc_00900,Oued Mers,33.445027777777774,-4.315963888888889,Fés-Meknés,1291.4423413102238,7.941758038100051,4.5085400390625,1402.7025146484375,0.15,39442.0862464168,,,,point,0,,,
loc_00901,Oued Tamemchet,33.42992777777778,-4.3973,Fés-Meknés,4430.562997263129,2.8331724469516524,1.4449951171875,1433.694091796875,0.15,31710.86653549713,,,,point,0,,,
loc_00902,Oued Tamghilt,33.44323055555555,-4.317419444444444,Fés-Meknés,1229.5862584314975,5.969293713648748,3.3247509765625,1393.6973876953125,0.15,39265.524765162765,,,,point,0,,,
loc_00903,Oulad Ali,33.46462777777778,-3.971455555555556,Fés-Meknés,112.78200557019234,19.987077767442912,12.2302587890625,1450.4691162109375,0.15,71252.8436394736,,,,point,0,,,
loc_00904,Selghert,33.147,-4.980333333333333,Fés-Meknés,11.465825537176714,2.38816776273968,1.37921875,1988.9359130859373,0.15,33538.00741607864,,,,point,0,,,
loc_00905,Taghit,33.45751944444445,-4.459761111111112,Fés-Meknés,242.4533152955196,11.54586577627835,6.15259765625,1525.3016357421875,0.15,27125.81507179261,,,,point,0,,,
loc_00906,Taghit Aït Youssef,33.456136111111114,-4.453475,Fés-Meknés,314.37591553376217,18.08514379698684,10.4404150390625,1556.216796875,0.15,27608.02903451425,,,,point,0,,,
loc_00907,Taghit Tissenflet,33.45088333333334,-4.423069444444445,Fés-Meknés,2378.7408538917134,18.765491744204017,13.5944482421875,1532.8671875,0.35,30053.603317265584,,,,point,0,,,
loc_00908,Tamgert Iktaaïn (Tizi N’Julierh),33.467105555555555,-4.449630555555556,Fés-Meknés,14.72297929033144,17.864086186600172,10.2842041015625,1532.3729248046875,0.1,28408.998839061765,,,,point,0,,,
loc_00909,Tamgert N’Tarit,33.46763888888889,-4.434291666666667,Fés-Meknés,1398.1728939537322,18.109143058325905,11.1097998046875,1446.863037109375,0.35,29739.55753911342,,,,point,0,,,
loc_00910,Tamgert N’Tarit Nord,33.467083333333335,-4.4334444444444445,Fés-Meknés,1473.741973617329,22.73002696321956,13.5766796875,1493.877197265625,0.35,29788.24710436704,,,,point,0,,,
loc_00911,Tamguert N’rate,33.45396388888889,-4.312311111111111,Fés-Meknés,1489.6763251444747,15.500974637403814,8.852060546875,1521.54736328125,0.35,40007.66311909586,,,,point,0,,,
loc_00912,Tasra,33.45984166666667,-4.393072222222223,Fés-Meknés,4222.481311304972,12.906288917612551,7.454921875,1237.307373046875,0.15,33008.999919759575,,,,point,0,,,
loc_00913,Tasra Est,33.459563888888894,-4.386308333333334,Fés-Meknés,3595.793747661069,8.101880182648932,4.4171923828125,1271.4453125,0.15,33593.90184723155,,,,point,0,,,
loc_00914,Tichniouine,33.42688888888889,-4.419608333333334,Fés-Meknés,2329.9679566739483,8.261688254904916,4.879580078125,1443.678955078125,0.15,29618.86318972793,,,,point,0,,,
loc_00915,Tichou Moulay Said,33.44114166666667,-4.395372222222223,Fés-Meknés,4309.261984877849,21.181365092113108,13.3184716796875,1300.6700439453125,0.15,32193.49394729596,,,,point,0,,,
loc_00916,Tirardine,33.43595277777777,-4.359125,Fés-Meknés,1007.726429458036,31.98113392539149,20.5323974609375,1454.6881103515625,0.15,35312.80789781569,,,,point,0,,,
loc_00917,Aari Aguelmam,33.16810555555556,-5.141450000000001,Fés-Meknés,1538.9444502178128,0.6190867634514986,0.3740625,1882.772705078125,0.15,30628.32401937124,,,,point,0,,,
loc_00918,Aghbalou Abrechane,33.13965,-5.056938888888888,Fés-Meknés,535.614574765787,4.646462484058714,2.7148193359375,1926.009765625,0.15,36351.388624404,,,,point,0,,,
loc_00919,Aghbalou n’Brahim,33.1894,-5.085630555555555,Fés-Meknés,2145.419178145531,7.088114233265802,4.0783642578125,1877.029052734375,0.15,30208.525046142386,,,,point,0,,,
loc_00920,Aghbalou n’Talouat,33.14028611111111,-5.051758333333333,Fés-Meknés,146.8044326325964,2.979264580812238,1.9443212890625,1922.9063720703125,0.15,36499.49366076975,,,,point,0,,,
loc_00921,Aghbalou Ou Mançour,33.22733055555556,-5.093702777777778,Fés-Meknés,1115.801702261425,0.4813839555824861,0.2562744140625,1831.989013671875,0.2,26106.95211192711,,,,point,0,,,
loc_00922,Aghbalou Taddat,33.26463888888889,-5.365325,Fés-Meknés,190.71061388054417,8.434493247982173,3.3877490234375,1423.07470703125,0.05,22836.823118314933,,,,point,0,,,
loc_00923,Aghbalou Tagma,33.23162777777778,-4.971713888888889,Fés-Meknés,4587.817796751212,5.229612871259418,2.917138671875,2128.01318359375,0.15,26878.077754901333,,,,point,0,,,
loc_00924,Aguelmam Abekhane,33.189636111111106,-5.141980555555556,Fés-Meknés,922.6265782154788,0.7379935309664135,0.216455078125,1873.897216796875,0.9,28308.27493169315,,,,point,0,,,
loc_00925,Aguelmam Afiroua,33.22733055555556,-5.093702777777778,Fés-Meknés,1115.801702261425,0.4813839555824861,0.2562744140625,1831.989013671875,0.2,26106.95211192711,,,,point,0,,,
loc_00926,Aguelmam Aghbalou Oumlil,33.243291666666664,-4.651375000000001,Fés-Meknés,1788.3931774840655,0.0,0.0,1747.0,0.9,15243.377681324177,,,,point,0,,,
loc_00927,Aguelmam Ait Said,33.372619444444446,-4.847152777777778,Fés-Meknés,155.18975175109404,1.20664897843766,0.4823095703125,1486.612548828125,0.2,10962.82909841058,,,,point,0,,,
loc_00928,Aguelmam Azegza,33.02415833333333,-5.091247222222222,Fés-Meknés,914.9643947105602,0.9331782805120196,0.490009765625,2054.622314453125,0.15,47300.72587682637,,,,point,0,,,
loc_00929,Aguelmam Azougouarh,33.761294444444445,-5.296888888888889,Fés-Meknés,1372.6024023941552,3.0832008911017548,1.895732421875,842.3836669921875,0.35,26546.73954778206,,,,point,0,,,
loc_00930,Aguelmam Bou Youssef,33.26079444444444,-5.156238888888889,Fés-Meknés,3227.667130271875,0.7088119903403326,0.21138671875,1894.09326171875,0.9,20359.342542679173,,,,point,0,,,
loc_00931,Aguelmam Boucherouidene,33.49388611111111,-5.120933333333333,Fés-Meknés,223.12533326022805,0.2285574787073886,0.1417724609375,1661.58251953125,0.15,3953.504813237839,,,,point,0,,,
loc_00932,Aguelmam Ifrighraoune,33.28836111111111,-5.179252777777778,Fés-Meknés,381.07706299057554,1.1670360608093906,0.4033984375,1876.0633544921875,0.9,16802.14315829399,,,,point,0,,,
loc_00933,Aguelmam Nad′Adim,33.178802777777776,-5.080147222222222,Fés-Meknés,1186.53820246364,0.2720646578569345,0.224296875,1879.9952392578125,0.15,31491.681762338416,,,,point,0,,,
loc_00934,Aguelmam n’Tghallouine,33.38611944444445,-5.095947222222222,Fés-Meknés,2981.098825902195,0.0,0.0,1856.5,0.9,13253.367996610292,,,,point,0,,,
loc_00935,Aguelmam Ntifounassine,33.154177777777775,-5.093830555555555,Fés-Meknés,1719.5074202722308,0.0,0.0,1914.0,0.9,33493.17767436981,,,,point,0,,,
loc_00936,Aguelmam Ticharat,33.003816666666665,-5.131633333333333,Fés-Meknés,1998.2858193664404,0.4941372262074618,0.4513671875,2064.686279296875,0.9,48664.98328668119,,,,point,0,,,
loc_00937,Aguelmam Tidouit,33.24382777777778,-5.096116666666666,Fés-Meknés,2244.3207387260168,7.952378113128968,4.38919921875,1830.828125,0.15,24393.2281517252,,,,point,0,,,
loc_00938,Ain Aberchaou,33.89761111111111,-4.014505555555556,Fés-Meknés,1328.3240288705815,27.15573529017764,15.137333984375,1350.6253662109375,0.15,36979.41611298929,,,,point,0,,,
loc_00939,Ain Ait Meziane,33.66658611111111,-5.006430555555555,Fés-Meknés,39.543172680148615,2.0545860628381147,1.0283642578125,1448.265380859375,0.15,18063.642286276343,,,,point,0,,,
loc_00940,Ain Ajaabou,33.272283333333334,-5.341147222222222,Fés-Meknés,29.19486127197293,25.812728696418045,17.281806640625,1611.195068359375,0.55,20912.875551894707,,,,point,0,,,
loc_00941,Ain Akadous,33.308566666666664,-5.312166666666666,Fés-Meknés,819.2811505066599,17.38182342139821,10.631708984375,1447.85986328125,0.15,16071.444907950476,,,,point,0,,,
loc_00942,Ain Amernoud,33.68457222222222,-4.644205555555555,Fés-Meknés,1150.2223585355257,15.26696985190958,9.3277099609375,1022.8644409179688,0.15,23434.993517609128,,,,point,0,,,
loc_00943,Ain Atshernat,33.860025,-4.071272222222222,Fés-Meknés,2561.543478235742,29.2137289302076,16.704677734375,1034.69970703125,0.55,41540.65146899959,,,,point,0,,,
loc_00944,Ain Ben Smime,33.490525,-5.158630555555556,Fés-Meknés,338.7357503381205,24.22523436789848,17.235498046875,1566.011474609375,0.55,6289.161471046104,,,,point,0,,,
loc_00945,Ain Dem,33.65043333333333,-4.67608888888889,Fés-Meknés,433.840354817081,5.273915079761199,2.698837890625,1263.00390625,0.15,24243.90370033663,,,,point,0,,,
loc_00946,Ain El Aouda,34.09748888888889,-4.037113888888888,Fés-Meknés,9.376101949575483,12.212783019505098,6.363828125,1479.3004150390625,0.15,14959.652940985436,,,,point,0,,,
loc_00947,Aïn Erreha,34.004419444444444,-4.204813888888889,Fés-Meknés,3578.141243936353,14.016230817949358,8.7133154296875,1038.2938232421875,0.55,30843.60452780693,,,,point,0,,,
loc_00948,Ain Guenaz,33.823994444444445,-4.127375,Fés-Meknés,5684.793941946279,22.83270370535205,14.5191796875,1953.8212890625,0.15,46438.01620233111,,,,point,0,,,
loc_00949,Ain Ighlfoun,33.86443333333334,-4.025452777777778,Fés-Meknés,453.94352820110817,17.88847074538774,11.612548828125,1383.08154296875,0.15,40690.9738789425,,,,point,0,,,
loc_00950,Ain Ighoul,33.676491666666664,-4.528038888888889,Fés-Meknés,569.1316533152005,15.194014906209244,9.94575439453125,816.5462646484375,0.15,32695.976312321,,,,point,0,,,
loc_00951,Ain Ighouzaz,33.91289722222222,-4.002994444444444,Fés-Meknés,2463.867875811617,22.67450651398993,13.1242626953125,1303.5699462890625,0.35,35283.53252876637,,,,point,0,,,
loc_00952,Ain Jerjoub,34.03028333333333,-4.109444444444444,Fés-Meknés,2419.2507337904344,6.447630459430928,3.547978515625,1321.5152587890625,0.2,24032.133458842807,,,,point,0,,,
loc_00953,Ain Jerrah,33.743072222222224,-5.032669444444444,Fés-Meknés,375.16240563675206,2.4372472354428827,1.1702001953125,1168.1060791015625,0.55,20546.496015828565,,,,point,0,,,
loc_00954,Ain Jorf,33.61043333333333,-4.880102777777778,Fés-Meknés,1261.3972876298728,13.40430282479186,6.677275390625,1436.52001953125,0.15,22985.660897089896,,,,point,0,,,
loc_00955,Ain Kahla,33.237175,-5.216227777777778,Fés-Meknés,101.2444084762555,2.9203892050072304,1.4253125,2003.6456298828125,0.15,21929.36028620509,,,,point,0,,,
loc_00956,Ain Kahla 2,33.24341666666667,-4.96685,Fés-Meknés,3204.6883983916737,23.145961656951428,13.8668701171875,2000.4632568359373,0.15,25795.58024128595,,,,point,0,,,
loc_00957,Aïn Khadem,33.68907222222222,-5.3714,Fés-Meknés,91.80277646390992,9.061781156911495,3.93219482421875,995.159912109375,0.05,27613.93424242944,,,,point,0,,,
loc_00958,Ain Maarouf,33.67733055555556,-5.492633333333333,Fés-Meknés,1800.3318426298715,4.303027077028835,2.698330078125,766.250732421875,0.15,24853.13785711562,,,,point,0,,,
loc_00959,Ain Melzit,33.81008611111111,-4.070302777777777,Fés-Meknés,203.6446357438821,22.02449986871763,11.1713037109375,1831.10302734375,0.55,47037.869485905125,,,,point,0,,,
loc_00960,Ain Mezdou,33.761786111111114,-4.820505555555555,Fés-Meknés,721.6685722227885,7.58503691949322,3.898359375,1226.644287109375,0.2,7117.173966208995,,,,point,0,,,
loc_00961,Ain Mghirta,33.68124722222222,-4.529213888888889,Fés-Meknés,459.5699604654967,31.565671378413093,20.118291015625,867.7547607421875,0.1,32337.123630282906,,,,point,0,,,
loc_00962,Aïn n’Tislit,33.94585555555555,-4.224586111111111,Fés-Meknés,2367.159717268817,21.31443963456659,12.0595703125,1328.6185302734375,0.35,37275.713313396285,,,,point,0,,,
loc_00963,Ain Ouamender,33.746858333333336,-4.543055555555555,Fés-Meknés,296.56979540367666,5.818170574465262,3.0809521484375,691.259521484375,0.1,28195.252247985976,,,,point,0,,,
loc_00964,Ain Regrag,33.77913611111111,-4.732255555555556,Fés-Meknés,1116.06990264843,10.356291617889394,6.157744140625,1033.8487548828125,0.15,10635.95105627352,,,,point,0,,,
loc_00965,Ain Sidi Rached,33.458308333333335,-5.150641666666667,Fés-Meknés,844.7729979780167,2.0059952187774663,1.2268798828125,1537.9097900390625,0.15,7540.147657757486,,,,point,0,,,
loc_00966,Ain Skhounate,33.44908333333333,-4.339016666666667,Fés-Meknés,379.8108989101814,26.8921171549894,16.5333349609375,1332.6370849609375,0.1,37473.03103802686,,,,point,0,,,
loc_00967,Ain Sultane,33.717844444444445,-5.003052777777778,Fés-Meknés,757.5201325008755,11.786602910380294,6.942041015625,1368.613525390625,0.55,19692.42252110334,,,,point,0,,,
loc_00968,Ain Takeltount,33.61148055555556,-4.884241666666666,Fés-Meknés,1649.7321652250762,9.30649247771128,5.1697998046875,1430.610107421875,0.15,22682.360899625484,,,,point,0,,,
loc_00969,Ain Takhouwat,33.69269166666666,-4.5870138888888885,Fés-Meknés,2196.167951124637,3.7291951665779433,1.8865966796875,1036.2188720703125,0.15,27104.36859265241,,,,point,0,,,
loc_00970,Ain Talghoulat,33.37153888888889,-5.101211111111111,Fés-Meknés,3272.759961074933,17.97501577409354,11.2983154296875,1849.7340087890625,0.55,13565.655684151734,,,,point,0,,,
loc_00971,Ain Tamzirt,33.4929,-4.296519444444444,Fés-Meknés,2164.861783026299,20.132683810290903,12.041044921875,1435.435791015625,0.15,42674.83945742002,,,,point,0,,,
loc_00972,Ain Tassiwine,33.815866666666665,-4.068025,Fés-Meknés,409.00498821265535,23.993475648157844,15.8675830078125,1782.909423828125,0.55,46374.99615079678,,,,point,0,,,
loc_00973,Ain Tataw,33.46128055555556,-4.295644444444444,Fés-Meknés,16.50131767623095,15.89363537888404,8.354658203125,1612.33154296875,0.35,41709.48087064494,,,,point,0,,,
loc_00974,Ain Tidouit,33.23746388888889,-5.097741666666666,Fés-Meknés,2021.1926075820368,1.8862297227560767,1.2808740234375,1810.0716552734373,0.15,24937.179060860235,,,,point,0,,,
loc_00975,Ain Tifratine,33.198430555555554,-5.196027777777778,Fés-Meknés,23.42365243766889,5.493951957575043,3.276484375,1951.2884521484373,0.2,26369.828016783405,,,,point,0,,,
loc_00976,Ain Timedrine,33.74890277777778,-4.550766666666666,Fés-Meknés,430.893408425591,22.426917565699075,15.020029296875,698.1841430664062,0.15,27446.94769180185,,,,point,0,,,
loc_00977,Ain Vital,33.546438888888886,-5.112022222222222,Fés-Meknés,184.39995089792245,10.565970667451747,6.0971533203125,1577.88818359375,0.55,2137.4538996536457,,,,point,0,,,
loc_00978,Ain Zerrouka,33.543908333333334,-5.094422222222222,Fés-Meknés,32.6504117241335,2.6712713542060453,1.4123388671875,1604.913818359375,0.15,2176.0184306999445,,,,point,0,,,
loc_00979,Aioun Imettassene,33.4994,-5.078819444444444,Fés-Meknés,316.3226655183783,1.9299642178229344,1.2053662109375,1681.4608154296875,0.15,4106.196618654291,,,,point,0,,,
loc_00980,Aioun Ras El Ma,33.46529166666667,-5.148561111111111,Fés-Meknés,196.3653015933989,12.980513854850424,8.7850244140625,1579.0784912109375,0.15,7910.2542673828975,,,,point,0,,,
loc_00981,Ait Athia,33.376755555555555,-4.430833333333334,Fés-Meknés,877.8389306939829,6.024399955819084,4.2253857421875,1515.168701171875,0.35,27779.318014991662,,,,point,0,,,
loc_00982,Amane Imellaline (Ain Joua),33.65430277777778,-4.143988888888889,Fés-Meknés,131.5964458493664,25.16125234552079,15.169580078125,2103.905029296875,0.15,63175.08203071922,,,,point,0,,,
loc_00983,Anzar Oufounas,33.16446944444444,-5.14523888888889,Fés-Meknés,1689.7673787963552,0.7006032716837377,0.5419287109375,1884.2353515625,0.15,30931.167842683484,,,,point,0,,,
loc_00984,Cascade d’Aït smail,33.882127777777775,-4.049886111111111,Fés-Meknés,740.7179538183751,18.428530698713367,11.91900634765625,915.655517578125,0.15,38872.00945847476,,,,point,0,,,
loc_00985,Cascade des vierges,33.531444444444446,-5.109008333333333,Fés-Meknés,69.42840797821995,6.9322807255617445,5.565673828125,1633.7755126953125,0.55,451.9632140564705,,,,point,0,,,
loc_00986,Cascade d’Imouzar Marmoucha,33.46691111111112,-4.2956,Fés-Meknés,72.95036874317303,31.0019577902336,21.873671875,1584.6051025390625,0.35,41879.26904864752,,,,point,0,,,
loc_00987,Cascade d’Imouzer Kandar,33.71819444444445,-5.014344444444444,Fés-Meknés,286.0908054057132,13.648736859901298,11.28337890625,1341.223876953125,0.15,20510.98919246449,,,,point,0,,,
loc_00988,Cascade Hawai,33.20070833333334,-5.389233333333333,Fés-Meknés,3064.5275710861483,33.64137276715848,25.062265625,1449.083740234375,0.55,30040.7253120135,,,,point,0,,,
loc_00989,Cascade Ras El Ma,34.144869444444446,-4.010294444444445,Fés-Meknés,43.43631577125084,11.346523631629506,6.87031982421875,1016.1276245117188,0.55,9483.3372723992,,,,point,0,,,
loc_00990,Cascade Sefrou,33.82824444444445,-4.849566666666666,Fés-Meknés,694.2984449689188,20.77578159197107,13.58868408203125,863.8521728515625,0.55,1544.7554324999348,,,,point,0,,,
loc_00991,Cascade Sidi Bou Shaq,33.050308333333334,-5.271638888888889,Fés-Meknés,1537.2711096948126,24.33737149921805,16.773720703125,1632.188720703125,0.15,42891.81007024685,,,,point,0,,,
loc_00992,Cascade Skoura,33.516016666666665,-4.537730555555555,Fés-Meknés,239.64661128500663,26.341063171038986,20.7317138671875,1285.1295166015625,0.15,24563.53660040772,,,,point,0,,,
loc_00993,Cascade Tagoute,33.48372222222223,-4.610399999999999,Fés-Meknés,400.3821109034024,27.89063599505686,17.0666357421875,1095.013427734375,0.15,17324.9328702465,,,,point,0,,,
loc_00994,Dayet Aoua,33.654777777777774,-5.041138888888889,Fés-Meknés,215.88109522735343,0.0,0.0,1463.0,0.15,15415.73919014913,,,,point,0,,,
loc_00995,Dayet El Jerane,33.56388055555555,-4.997213888888889,Fés-Meknés,2065.1036622738875,0.3794773115222453,0.15552734375,1689.8575439453125,0.2,10979.975412974049,,,,point,0,,,
loc_00996,Dayet Hachlaf,33.55094722222222,-4.999636111111111,Fés-Meknés,1007.3443325907796,0.3598545793873954,0.3335205078125,1665.53173828125,0.15,10320.21034211201,,,,point,0,,,
loc_00997,Dayet Iffer,33.60673611111111,-4.907886111111112,Fés-Meknés,1084.1141168482409,0.4025503187738859,0.0793310546875,1511.0,0.9,20473.31711213632,,,,point,0,,,
loc_00998,Dayet Lakbira,33.458850000000005,-4.864397222222222,Fés-Meknés,328.1830640594523,0.3116995149197807,0.0883154296875,1551.2822265625,0.2,16380.357684044551,,,,point,0,,,
loc_00999,Dayet Maasker,33.64201388888889,-5.098416666666666,Fés-Meknés,2392.3096416669828,0.2034893135635428,0.0665673828125,1369.0,0.15,12748.923752671082,,,,point,0,,,
loc_01000,Dayet Moucherkour,33.50289166666666,-5.106875,Fés-Meknés,418.5921829734036,0.5684519072354234,0.15271484375,1669.6796875,0.2,2748.4415122342125,,,,point,0,,,
loc_01001,Dayet Tichout,33.50989444444444,-5.137066666666667,Fés-Meknés,791.374183435475,0.9145407718663656,1.0942578125,1632.60009765625,0.1,3381.9854039651336,,,,point,0,,,
loc_01002,Ifri Ou Berid,33.252988888888886,-5.258861111111111,Fés-Meknés,1518.9631021552018,5.216490846243389,3.199951171875,1855.7113037109373,0.15,20371.383888027634,,,,point,0,,,
loc_01003,Lac Afnourir,33.280388888888886,-5.253027777777778,Fés-Meknés,1907.9356424219245,0.0,0.0,1802.5,0.9,17278.24585921126,,,,point,0,,,
loc_01004,Lac Afourgagh,33.61366388888889,-4.878188888888889,Fés-Meknés,1100.718414530156,0.0,0.0,1406.5,0.9,23293.128317129107,,,,point,0,,,
loc_01005,Lac Agoulmame,33.66503888888889,-4.85215,Fés-Meknés,364.7110197217106,9.11689611668388,4.502451171875,1385.0181884765625,0.2,17860.43760590846,,,,point,0,,,
loc_01006,Lac Tighboula-Laachoure,33.17588333333333,-5.098941666666667,Fés-Meknés,306.5782639011256,2.392205311397404,0.8840185546875,1900.52294921875,0.35,31077.05315885651,,,,point,0,,,
loc_01007,Ouoouchène,33.40856111111111,-4.911777777777778,Fés-Meknés,3496.412580140214,0.4866168457335291,0.143330078125,1653.5032958984375,0.9,17633.854808805754,,,,point,0,,,
loc_01008,Rabiaa-Bitit,33.55803611111111,-5.2322500000000005,Fés-Meknés,1561.0319550073518,11.945044210112256,9.5617919921875,1458.716552734375,0.55,12054.762235696247,,,,point,0,,,
loc_01009,Ras Adrar Izem,33.19446666666666,-5.161566666666667,Fés-Meknés,841.8457386454497,0.9253004027176236,0.370498046875,1865.7132568359373,0.9,27333.51176565851,,,,point,0,,,
loc_01010,Ras El Ain,33.47276666666667,-4.278886111111111,Fés-Meknés,585.7818652264184,14.4442862846477,9.8847412109375,1642.75341796875,0.15,43548.65576904665,,,,point,0,,,
loc_01011,Ras El Ma,34.144869444444446,-4.010294444444445,Fés-Meknés,43.43631577125084,11.346523631629506,6.87031982421875,1016.1276245117188,0.55,9483.3372723992,,,,point,0,,,
